t,MV,MVP,MVI,MVD,SP,PV,DV,Man
7.900000000000000000e+01,7.288945344929493331e+01,6.028691037609102921e+01,-2.780319492329744957e+00,-6.791260260493351735e-06,5.500000000000000000e+01,4.528999999999999915e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.000000000000000000e+01,7.326273032450328060e+01,6.028691037609102921e+01,-2.416195304684827683e+00,-2.475571312851587296e-10,5.500000000000000000e+01,4.528999999999999915e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.100000000000000000e+01,7.282340034339922852e+01,5.947977357393943265e+01,-2.056946106163890065e+00,-2.942200176290912464e-05,5.500000000000000000e+01,4.542000000000000171e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.200000000000000000e+01,7.294088438617701797e+01,5.923142378866202762e+01,-1.699196904296484512e+00,-9.053996116538976318e-06,5.500000000000000000e+01,4.546000000000000085e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.300000000000000000e+01,7.330621784027000842e+01,5.923142378866202762e+01,-1.341447702429078959e+00,-3.300390824831282833e-10,5.500000000000000000e+01,4.546000000000000085e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.400000000000000000e+01,7.310890234161638546e+01,5.867263677178787873e+01,-9.870734930321203304e-01,-2.036907814933451848e-05,5.500000000000000000e+01,4.554999999999999716e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.500000000000000000e+01,7.328259244258316585e+01,5.848637443282981963e+01,-6.338242811253108622e-01,-6.790435212407192102e-06,5.500000000000000000e+01,4.557999999999999829e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.600000000000000000e+01,7.339227881073050241e+01,5.823802464755241459e+01,-2.820750658720334592e-01,-9.053171143636034525e-06,5.500000000000000000e+01,4.561999999999999744e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.700000000000000000e+01,7.337516336981209975e+01,5.786549996963628217e+01,6.742415440094567947e-02,-1.357971543388060695e-05,5.500000000000000000e+01,4.567999999999999972e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.800000000000000000e+01,7.454228138624729638e+01,5.867263677178787873e+01,4.217983637979042522e-01,2.942150674187443284e-05,5.500000000000000000e+01,4.554999999999999716e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.900000000000000000e+01,7.390242685365795694e+01,5.767923763067822307e+01,7.701725865807342863e-01,-3.621062198440558343e-05,5.500000000000000000e+01,4.571000000000000085e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.000000000000000000e+01,7.400590757405633724e+01,5.743088784540081804e+01,1.117046812710032366e+00,-9.054243577434738452e-06,5.500000000000000000e+01,4.575000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.100000000000000000e+01,7.398264455361332637e+01,5.705836316748469272e+01,1.461671043859032126e+00,-1.357971547297329675e-05,5.500000000000000000e+01,4.581000000000000227e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.200000000000000000e+01,7.495630267586538764e+01,5.767923763067822307e+01,1.810045266641862050e+00,2.263181402943786506e-05,5.500000000000000000e+01,4.571000000000000085e+01,1.000000000000000000e+01,0.000000000000000000e+00
