t,MV,PV,DV
2.460000000000000000e+02,6.102346586831652075e+01,4.960999999999999943e+01,1.000000000000000000e+01
2.470000000000000000e+02,6.141300491292898300e+01,4.957999999999999829e+01,1.000000000000000000e+01
2.480000000000000000e+02,6.142885354463895453e+01,4.960999999999999943e+01,1.000000000000000000e+01
2.490000000000000000e+02,6.181837900904108096e+01,4.957999999999999829e+01,1.000000000000000000e+01
2.500000000000000000e+02,6.164683351411509449e+01,4.964000000000000057e+01,1.000000000000000000e+01
2.510000000000000000e+02,6.184784664433134083e+01,4.964000000000000057e+01,1.000000000000000000e+01
2.520000000000000000e+02,6.123680498312228337e+01,4.977000000000000313e+01,1.000000000000000000e+01
2.530000000000000000e+02,6.118310013164632721e+01,4.981000000000000227e+01,1.000000000000000000e+01
2.540000000000000000e+02,6.100294549882638506e+01,4.986999999999999744e+01,1.000000000000000000e+01
2.550000000000000000e+02,6.100793952272140075e+01,4.989999999999999858e+01,1.000000000000000000e+01
2.560000000000000000e+02,6.138659001212788269e+01,4.986999999999999744e+01,1.000000000000000000e+01
2.570000000000000000e+02,6.157895779374566558e+01,4.986999999999999744e+01,1.000000000000000000e+01
2.580000000000000000e+02,6.139654411203182605e+01,4.992999999999999972e+01,1.000000000000000000e+01
2.590000000000000000e+02,6.158668226675742829e+01,4.992999999999999972e+01,1.000000000000000000e+01
2.600000000000000000e+02,6.152694800823305599e+01,4.996999999999999886e+01,1.000000000000000000e+01
2.610000000000000000e+02,6.196544047486290197e+01,4.992999999999999972e+01,1.000000000000000000e+01
2.620000000000000000e+02,6.153090891129807005e+01,5.003000000000000114e+01,1.000000000000000000e+01
2.630000000000000000e+02,6.109265903951708765e+01,5.013000000000000256e+01,1.000000000000000000e+01
2.640000000000000000e+02,6.146270039053454326e+01,5.010000000000000142e+01,1.000000000000000000e+01
2.650000000000000000e+02,6.145904906583108840e+01,5.013000000000000256e+01,1.000000000000000000e+01
2.660000000000000000e+02,6.164168044759637866e+01,5.013000000000000256e+01,1.000000000000000000e+01
2.670000000000000000e+02,6.063747557485225315e+01,5.032000000000000028e+01,1.000000000000000000e+01
2.680000000000000000e+02,6.100041230927612190e+01,5.028999999999999915e+01,1.000000000000000000e+01
2.690000000000000000e+02,6.117703012735175605e+01,5.028999999999999915e+01,1.000000000000000000e+01
2.700000000000000000e+02,6.116626060691680067e+01,5.032000000000000028e+01,1.000000000000000000e+01
2.710000000000000000e+02,6.115437287868432747e+01,5.035000000000000142e+01,1.000000000000000000e+01
2.720000000000000000e+02,6.051671306607286027e+01,5.047999999999999687e+01,1.000000000000000000e+01
2.730000000000000000e+02,6.049884798295781252e+01,5.050999999999999801e+01,1.000000000000000000e+01
2.740000000000000000e+02,6.085462352397539831e+01,5.047999999999999687e+01,1.000000000000000000e+01
2.750000000000000000e+02,6.083672223048591121e+01,5.050999999999999801e+01,1.000000000000000000e+01
2.760000000000000000e+02,6.075524480918807768e+01,5.054999999999999716e+01,1.000000000000000000e+01
2.770000000000000000e+02,6.092212848973461092e+01,5.054999999999999716e+01,1.000000000000000000e+01
2.780000000000000000e+02,6.090160899162913211e+01,5.057999999999999829e+01,1.000000000000000000e+01
2.790000000000000000e+02,6.125475953743058000e+01,5.054999999999999716e+01,1.000000000000000000e+01
2.800000000000000000e+02,6.085944499751552428e+01,5.064000000000000057e+01,1.000000000000000000e+01
2.810000000000000000e+02,6.139775325312053411e+01,5.057999999999999829e+01,1.000000000000000000e+01
2.820000000000000000e+02,6.175088343132878776e+01,5.054999999999999716e+01,1.000000000000000000e+01
2.830000000000000000e+02,6.091831592967582054e+01,5.071000000000000085e+01,1.000000000000000000e+01
2.840000000000000000e+02,6.151647974188957591e+01,5.064000000000000057e+01,1.000000000000000000e+01
2.850000000000000000e+02,6.167996353640568685e+01,5.064000000000000057e+01,1.000000000000000000e+01
2.860000000000000000e+02,6.203085729720417874e+01,5.060999999999999943e+01,1.000000000000000000e+01
2.870000000000000000e+02,6.175822217948861947e+01,5.067999999999999972e+01,1.000000000000000000e+01
2.880000000000000000e+02,6.135805528143865217e+01,5.077000000000000313e+01,1.000000000000000000e+01
2.890000000000000000e+02,6.189148854874463268e+01,5.071000000000000085e+01,1.000000000000000000e+01
