t,MV,MVP,MVI,MVD,SP,PV,DV,Man
1.020000000000000000e+02,7.186392152883581730e+01,7.667799620440001718e+01,-2.031328227142720522e+01,-3.621251947531078800e-05,5.500000000000000000e+01,4.264999999999999858e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.030000000000000000e+02,7.251681787219173714e+01,7.686425854335807628e+01,-1.984903330715901859e+01,6.788372682412138167e-06,5.500000000000000000e+01,4.261999999999999744e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.040000000000000000e+02,7.198384504939684803e+01,7.587085940224842773e+01,-1.939078432950496378e+01,-3.621144701444785336e-05,5.500000000000000000e+01,4.278000000000000114e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.050000000000000000e+02,7.181958951040367367e+01,7.524998493905489738e+01,-1.893628534348473735e+01,-2.263362903237928344e-05,5.500000000000000000e+01,4.288000000000000256e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.060000000000000000e+02,7.171392834977197595e+01,7.469119792218074849e+01,-1.848516134993495896e+01,-2.036990318538900454e-05,5.500000000000000000e+01,4.296999999999999886e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.070000000000000000e+02,7.272915467972509873e+01,7.524998493905489738e+01,-1.803066236391473254e+01,2.036833560725731545e-05,5.500000000000000000e+01,4.288000000000000256e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.080000000000000000e+02,7.218600385151680143e+01,7.425658579794527725e+01,-1.758216336450863437e+01,-3.621095199341396454e-05,5.500000000000000000e+01,4.303999999999999915e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.090000000000000000e+02,7.207407478421563951e+01,7.369779878107108573e+01,-1.713703935757298424e+01,-2.037039811019010802e-05,5.500000000000000000e+01,4.313000000000000256e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+02,7.270824912142343521e+01,7.388406112002914483e+01,-1.669079035314718595e+01,6.788950164347477254e-06,5.500000000000000000e+01,4.310000000000000142e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.110000000000000000e+02,7.271879710866815572e+01,7.344944899579368780e+01,-1.624716634286506789e+01,-1.584236885609186139e-05,5.500000000000000000e+01,4.317000000000000171e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.120000000000000000e+02,7.278913517041938519e+01,7.307692431787759801e+01,-1.580579232756324792e+01,-1.357996291582564096e-05,5.500000000000000000e+01,4.322999999999999687e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.130000000000000000e+02,7.304454734929181825e+01,7.289066197891953891e+01,-1.536554330975157612e+01,-6.790187733467098104e-06,5.500000000000000000e+01,4.325999999999999801e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.140000000000000000e+02,7.304890538113903631e+01,7.245604985468406767e+01,-1.492791928608358631e+01,-1.584286384704999888e-05,5.500000000000000000e+01,4.332999999999999829e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.150000000000000000e+02,7.267579964700333051e+01,7.164891305253247822e+01,-1.449517025153957483e+01,-2.942257926288561752e-05,5.500000000000000000e+01,4.346000000000000085e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.160000000000000000e+02,7.310981784200710365e+01,7.164891305253247822e+01,-1.406242121699556336e+01,-1.072521010526113221e-09,5.500000000000000000e+01,4.346000000000000085e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.170000000000000000e+02,7.316896594873246329e+01,7.127638837461634580e+01,-1.363192217743185175e+01,-1.357938546396616247e-05,5.500000000000000000e+01,4.352000000000000313e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.180000000000000000e+02,7.341322258405539003e+01,7.109012603565832933e+01,-1.320254813535828831e+01,-6.790187712416034753e-06,5.500000000000000000e+01,4.354999999999999716e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.190000000000000000e+02,7.403108953102896805e+01,7.127638837461634580e+01,-1.277204909579457670e+01,6.789445194399109214e-06,5.500000000000000000e+01,4.352000000000000313e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.200000000000000000e+02,7.383798335964549153e+01,7.065551391142285809e+01,-1.234530004786469348e+01,-2.263206155048041017e-05,5.500000000000000000e+01,4.361999999999999744e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.210000000000000000e+02,7.389097477649062284e+01,7.028298923350672567e+01,-1.192080099491511014e+01,-1.358021041581712696e-05,5.500000000000000000e+01,4.367999999999999972e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.220000000000000000e+02,7.306716302652574768e+01,6.904124030711966498e+01,-1.150380192523318712e+01,-4.526511311295379871e-05,5.500000000000000000e+01,4.388000000000000256e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.230000000000000000e+02,7.410978835743098614e+01,6.966211477031319532e+01,-1.108305286391743394e+01,2.263065902346805868e-05,5.500000000000000000e+01,4.378000000000000114e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.240000000000000000e+02,7.271993843367670252e+01,6.786157882705198574e+01,-1.067317877833978734e+01,-6.563287128038224451e-05,5.500000000000000000e+01,4.407000000000000028e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.250000000000000000e+02,7.294335253599317070e+01,6.767531648809392664e+01,-1.026442969025229068e+01,-6.792085182272695885e-06,5.500000000000000000e+01,4.410000000000000142e+01,1.000000000000000000e+01,0.000000000000000000e+00
