t,MV,MVP,MVI,MVD,SP,PV,DV,Man
9.900000000000000000e+01,6.901777618082634547e+01,5.823802464755241459e+01,-4.711650533817797637e+00,-3.300180341244765205e-10,5.500000000000000000e+01,4.561999999999999744e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.000000000000000000e+02,6.837284903850432727e+01,5.724462550644275183e+01,-4.365901305178648606e+00,-3.621169447835016232e-05,5.500000000000000000e+01,4.578000000000000114e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.010000000000000000e+02,6.772180990630509712e+01,5.625122636533313880e+01,-4.026152063153627836e+00,-3.621301446626859683e-05,5.500000000000000000e+01,4.593999999999999773e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.020000000000000000e+02,6.825146147740790070e+01,5.643748870429120501e+01,-3.685277823638458017e+00,6.788372664368573715e-06,5.500000000000000000e+01,4.590999999999999659e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.030000000000000000e+02,6.821988271575351348e+01,5.606496402637507259e+01,-3.346653579103586296e+00,-1.357913797299856061e-05,5.500000000000000000e+01,4.596999999999999886e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.040000000000000000e+02,6.756130553999352628e+01,5.507156488526541693e+01,-3.014029321182843280e+00,-3.621218945728111975e-05,5.500000000000000000e+01,4.613000000000000256e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.050000000000000000e+02,6.745881940815036160e+01,5.463695276102995280e+01,-2.684030057405781378e+00,-1.584393634700789167e-05,5.500000000000000000e+01,4.620000000000000284e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.060000000000000000e+02,6.804069294910763688e+01,5.488530254630740046e+01,-2.352530796975187410e+00,9.052346068485643332e-06,5.500000000000000000e+01,4.615999999999999659e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.070000000000000000e+02,6.812422391148750478e+01,5.463695276102995280e+01,-2.022531533198125508e+00,-9.052593637646847772e-06,5.500000000000000000e+01,4.620000000000000284e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.080000000000000000e+02,6.789385574188831640e+01,5.407816574415580391e+01,-1.695907261891510753e+00,-2.036940812526271901e-05,5.500000000000000000e+01,4.628999999999999915e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.090000000000000000e+02,6.778496552294856770e+01,5.364355361992033266e+01,-1.371907984728577334e+00,-1.584335884101523547e-05,5.500000000000000000e+01,4.635999999999999943e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+02,6.754843409894570527e+01,5.308476660304614114e+01,-1.051283700036091062e+00,-2.036965566434963411e-05,5.500000000000000000e+01,4.645000000000000284e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.110000000000000000e+02,6.743338452407293460e+01,5.265015447881067701e+01,-7.332844094872861263e-01,-1.584335885003860630e-05,5.500000000000000000e+01,4.652000000000000313e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.120000000000000000e+02,6.756549199322172683e+01,5.246389213985265343e+01,-4.164101164286300172e-01,-6.790270239478062174e-06,5.500000000000000000e+01,4.654999999999999716e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.130000000000000000e+02,6.669696232098756639e+01,5.128423065978493156e+01,-1.066608074742515511e-01,-4.300163469979812088e-05,5.500000000000000000e+01,4.674000000000000199e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.140000000000000000e+02,6.738289806738180232e+01,5.165675533770106398e+01,2.053384964604251239e-01,1.357781791590751928e-05,5.500000000000000000e+01,4.667999999999999972e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.150000000000000000e+02,6.625949110676711484e+01,5.022874407235597971e+01,5.087128196372923128e-01,-5.205381585249168897e-05,5.500000000000000000e+01,4.690999999999999659e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.160000000000000000e+02,6.681401605566992430e+01,5.047709385763338474e+01,8.135871394676916779e-01,9.051026134694028697e-06,5.500000000000000000e+01,4.686999999999999744e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.170000000000000000e+02,6.587077447392204022e+01,4.923534493124632405e+01,1.110961476030430273e+00,-4.526428815208012406e-05,5.500000000000000000e+01,4.707000000000000028e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.180000000000000000e+02,6.616933221613257388e+01,4.923534493124632405e+01,1.408335812593168868e+00,-1.649987910164369062e-09,5.500000000000000000e+01,4.707000000000000028e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.190000000000000000e+02,6.628040441702324870e+01,4.904908259228825784e+01,1.704585151665758413e+00,-6.789692772581018878e-06,5.500000000000000000e+01,4.710000000000000142e+01,1.000000000000000000e+01,0.000000000000000000e+00
