t,MV,PV,DV
2.690000000000000000e+02,5.816316430979471619e+01,5.145000000000000284e+01,1.000000000000000000e+01
2.700000000000000000e+02,5.848369898097544706e+01,5.142000000000000171e+01,1.000000000000000000e+01
2.710000000000000000e+02,5.843054776645791293e+01,5.145000000000000284e+01,1.000000000000000000e+01
2.720000000000000000e+02,5.918832634579303686e+01,5.135000000000000142e+01,1.000000000000000000e+01
2.730000000000000000e+02,5.913778428305035106e+01,5.138000000000000256e+01,1.000000000000000000e+01
2.740000000000000000e+02,5.864889368167889927e+01,5.147999999999999687e+01,1.000000000000000000e+01
2.750000000000000000e+02,5.896831014506209812e+01,5.145000000000000284e+01,1.000000000000000000e+01
2.760000000000000000e+02,5.891403393330195826e+01,5.147999999999999687e+01,1.000000000000000000e+01
2.770000000000000000e+02,5.904604042801053509e+01,5.147999999999999687e+01,1.000000000000000000e+01
2.780000000000000000e+02,5.899064600762791599e+01,5.150999999999999801e+01,1.000000000000000000e+01
2.790000000000000000e+02,5.849688041795740645e+01,5.160999999999999943e+01,1.000000000000000000e+01
2.800000000000000000e+02,5.843663363993486115e+01,5.164000000000000057e+01,1.000000000000000000e+01
2.810000000000000000e+02,5.812538718810626648e+01,5.171000000000000085e+01,1.000000000000000000e+01
2.820000000000000000e+02,5.849863659000018856e+01,5.167000000000000171e+01,1.000000000000000000e+01
2.830000000000000000e+02,5.837364342453604849e+01,5.171000000000000085e+01,1.000000000000000000e+01
2.840000000000000000e+02,5.849702720155271152e+01,5.171000000000000085e+01,1.000000000000000000e+01
2.850000000000000000e+02,5.862040192663570082e+01,5.171000000000000085e+01,1.000000000000000000e+01
2.860000000000000000e+02,5.774434131197052267e+01,5.186999999999999744e+01,1.000000000000000000e+01
2.870000000000000000e+02,5.767435813434294545e+01,5.189999999999999858e+01,1.000000000000000000e+01
2.880000000000000000e+02,5.860265587903413831e+01,5.177000000000000313e+01,1.000000000000000000e+01
2.890000000000000000e+02,5.753692172256599946e+01,5.196000000000000085e+01,1.000000000000000000e+01
