t,MV,PV,DV
2.240000000000000000e+02,5.336948935549056472e+01,6.004999999999999716e+01,5.000000000000000000e+01
2.250000000000000000e+02,5.355489397800033657e+01,5.999000000000000199e+01,5.000000000000000000e+01
2.260000000000000000e+02,5.336775581625180820e+01,5.999000000000000199e+01,5.000000000000000000e+01
2.270000000000000000e+02,5.199380176766955231e+01,6.017999999999999972e+01,5.000000000000000000e+01
2.280000000000000000e+02,5.279903054027501241e+01,6.002000000000000313e+01,5.000000000000000000e+01
2.290000000000000000e+02,5.117405645103601586e+01,6.025000000000000000e+01,5.000000000000000000e+01
2.300000000000000000e+02,5.197666928077153159e+01,6.009000000000000341e+01,5.000000000000000000e+01
2.310000000000000000e+02,5.122357611970976166e+01,6.017999999999999972e+01,5.000000000000000000e+01
2.320000000000000000e+02,5.159152929851582314e+01,6.009000000000000341e+01,5.000000000000000000e+01
2.330000000000000000e+02,5.083845197833792895e+01,6.017999999999999972e+01,5.000000000000000000e+01
2.340000000000000000e+02,5.120640515772142720e+01,6.009000000000000341e+01,5.000000000000000000e+01
2.350000000000000000e+02,5.026593371140262434e+01,6.021000000000000085e+01,5.000000000000000000e+01
2.360000000000000000e+02,5.107002164373672315e+01,6.004999999999999716e+01,5.000000000000000000e+01
2.370000000000000000e+02,4.906913430414817867e+01,6.034000000000000341e+01,5.000000000000000000e+01
2.380000000000000000e+02,4.924373863316729683e+01,6.028000000000000114e+01,5.000000000000000000e+01
2.390000000000000000e+02,4.823368428512571882e+01,6.040999999999999659e+01,5.000000000000000000e+01
2.400000000000000000e+02,4.946752745858354672e+01,6.017999999999999972e+01,5.000000000000000000e+01
2.410000000000000000e+02,4.827379050119203185e+01,6.034000000000000341e+01,5.000000000000000000e+01
2.420000000000000000e+02,4.863575953484533443e+01,6.025000000000000000e+01,5.000000000000000000e+01
2.430000000000000000e+02,4.787668222863072032e+01,6.034000000000000341e+01,5.000000000000000000e+01
2.440000000000000000e+02,4.786384716911832271e+01,6.031000000000000227e+01,5.000000000000000000e+01
2.450000000000000000e+02,4.685267461138188594e+01,6.043999999999999773e+01,5.000000000000000000e+01
2.460000000000000000e+02,4.683609861332423208e+01,6.040999999999999659e+01,5.000000000000000000e+01
2.470000000000000000e+02,4.663321727756125057e+01,6.040999999999999659e+01,5.000000000000000000e+01
2.480000000000000000e+02,4.624294860378265781e+01,6.043999999999999773e+01,5.000000000000000000e+01
2.490000000000000000e+02,4.622634997448842142e+01,6.040999999999999659e+01,5.000000000000000000e+01
2.500000000000000000e+02,4.621086276404135162e+01,6.038000000000000256e+01,5.000000000000000000e+01
2.510000000000000000e+02,4.563431817216679320e+01,6.043999999999999773e+01,5.000000000000000000e+01
2.520000000000000000e+02,4.524293807978843063e+01,6.046999999999999886e+01,5.000000000000000000e+01
2.530000000000000000e+02,4.485042620121717505e+01,6.050000000000000000e+01,5.000000000000000000e+01
2.540000000000000000e+02,4.464418345104922992e+01,6.050000000000000000e+01,5.000000000000000000e+01
2.550000000000000000e+02,4.518751041599971785e+01,6.038000000000000256e+01,5.000000000000000000e+01
2.560000000000000000e+02,4.423615720375515536e+01,6.050000000000000000e+01,5.000000000000000000e+01
2.570000000000000000e+02,4.502937016010358207e+01,6.034000000000000341e+01,5.000000000000000000e+01
2.580000000000000000e+02,4.320500197091790540e+01,6.060000000000000142e+01,5.000000000000000000e+01
2.590000000000000000e+02,4.436928487166205315e+01,6.038000000000000256e+01,5.000000000000000000e+01
2.600000000000000000e+02,4.298065606908282632e+01,6.057000000000000028e+01,5.000000000000000000e+01
2.610000000000000000e+02,4.320907749407878384e+01,6.050000000000000000e+01,5.000000000000000000e+01
2.620000000000000000e+02,4.275295327889211450e+01,6.053999999999999915e+01,5.000000000000000000e+01
2.630000000000000000e+02,4.235781866825318076e+01,6.057000000000000028e+01,5.000000000000000000e+01
2.640000000000000000e+02,4.314838626344226213e+01,6.040999999999999659e+01,5.000000000000000000e+01
2.650000000000000000e+02,4.194604016650681899e+01,6.057000000000000028e+01,5.000000000000000000e+01
